room_2,7772.92
room_5,575.008
room_14,415.501
room_18,411.114
room_7,266.231
room_6,256.789
room_4,248.027
room_20,231.473
room_21,177.343
room_12,143.585
room_11,143.436
room_22,114.094
room_10,104.087
room_15,91.265
room_9,80.5492
room_13,80.2085
room_1,73.0298
room_19,70.06
room_23,60.1748
room_24,55.8042
room_8,35.4801
room_16,27.527
room_17,9.41864
room_3,2.92505
room_0,2.42817
