room_14,1615.71
room_10,1462.67
room_15,591.939
room_16,503.815
room_9,453.023
room_18,302.457
room_24,294.784
room_11,263.825
room_17,222.483
room_26,203.398
room_23,188.56
room_25,187.857
room_20,123.499
room_13,116.104
room_19,114.761
room_21,102.805
room_28,65.2483
room_22,61.8407
room_27,60.5624
room_12,42.0102
room_2,34.998
room_7,20.7
room_5,10.3922
room_4,8.89392
room_6,8.89392
room_0,8.63699
room_1,5.55345
room_3,3.75297
room_8,0.01452
